"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"442","1.2426211734446396E-1","-7.1488072123652103E-22","-7.9428831791019154E-22","1.5529418128877107E-13","3.5391404361951695E+0","-4.5543218314193358E-20","2.0013125354926999E+0","6.2894954964908409E+0","2.7879156171498238E+1","1.0001944392738100E+0","1.215058560962404E-2"
"441","1.2414906789717924E-1","-7.2073597688400995E-22","3.3497854071671882E-22","4.2593355047303868E-14","3.5408857863685306E+0","1.4260993348538014E-20","2.0009363165574698E+0","6.2895189990044758E+0","2.7879260350004834E+1","1.0001942987931300E+0","1.215058560962404E-2"
"440","1.2403612216191336E-1","-8.3894806049565963E-22","-2.8360284143220714E-22","1.6796472919513213E-13","3.5426315192962003E+0","-6.1706537708156138E-21","2.0005602445232600E+0","6.2895424639537287E+0","2.7879364362001528E+1","1.0001941583260101E+0","1.215058560962404E-2"
"439","1.2392328008057150E-1","-8.4158689931019177E-22","8.4672209948346324E-23","6.2804024320980255E-13","3.5443776345041504E+0","5.3024167649260629E-21","2.0001843195139601E+0","6.2895658914057408E+0","2.7879468207785933E+1","1.0001940178743700E+0","1.215058560962404E-2"
"438","1.2381054159494961E-1","-8.8121983568518248E-22","-5.1550651748584843E-22","7.1234060359413502E-14","3.5461241315184759E+0","-2.4234535069861890E-20","1.9998085416528200E+0","6.2895892814274399E+0","2.7879571887654716E+1","1.0001938774385000E+0","1.215058560962404E-2"
"437","1.2369790664673955E-1","-8.1858163918960966E-22","-1.1422344105420757E-21","1.8752309572380855E-13","3.5478710098652955E+0","-6.3763416536596175E-20","1.9994329110626501E+0","6.2896126340857741E+0","2.7879675401904642E+1","1.0001937370196501E+0","1.215058560962404E-2"
"436","1.2358537517752852E-1","-8.2744822093737708E-22","-1.9358897349248271E-22","2.8032519461342472E-13","3.5496182690706921E+0","6.5291609117369199E-22","1.9990574278663800E+0","6.2896359494476970E+0","2.7879778750832482E+1","1.0001935966176301E+0","1.215058560962404E-2"
"435","1.2347294712879228E-1","-8.2786104470622643E-22","-3.2972893434508090E-22","4.5999800931801079E-13","3.5513659086609763E+0","-1.6553855150033592E-20","1.9986820921859800E+0","6.2896592275798051E+0","2.7879881934733447E+1","1.0001934562325101E+0","1.215058560962404E-2"
"434","1.2336062244190837E-1","-8.1774479624921466E-22","-2.2225615058027394E-22","2.4552074756373254E-13","3.5531139281624795E+0","-1.6650019528064339E-20","1.9983069041425501E+0","6.2896824685486470E+0","2.7879984953902518E+1","1.0001933158663801E+0","1.215058560962404E-2"
"433","1.2324840105814405E-1","-8.2202429835635540E-22","7.9205206866398097E-23","2.6705470528965335E-13","3.5548623271016191E+0","4.5817204561283521E-21","1.9979318638572101E+0","6.2897056724206593E+0","2.7880087808634183E+1","1.0001931755191800E+0","1.215058560962404E-2"
